adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,title_clean,year
False,/qvcOovScPoRalRxDy50rYSYFree.jpg,"[35, 10749]",10591,en,The Girl Next Door,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",9.9625,/5mVyFHSY2rSsNgD4NfEwV82HigU.jpg,2004-04-09,The Girl Next Door,False,6.732,3953,the girl next door,2004
False,/en3GU5uGkKaYmSyetHV4csHHiH3.jpg,"[10752, 28, 18]",929590,en,Civil War,"In the near future, a group of war journalists attempt to survive while reporting the truth as the United States stands on the brink of civil war.",9.9587,/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg,2024-04-10,Civil War,False,6.855,4237,civil war,2024
False,/yXybBEC45p84D0Ky7GmQQYrclVr.jpg,"[28, 12, 14]",447404,en,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",9.9559,/uhWvnFgg3BNlcUz0Re1HfQqIcCD.jpg,2019-05-03,Pokémon Detective Pikachu,False,6.906,7297,pokmon detective pikachu,2019
False,/5jnoAA74Qwb5w6B9FMvnc20n6Ie.jpg,"[28, 12]",353081,en,Mission: Impossible - Fallout,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",9.9369,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,2018-07-25,Mission: Impossible - Fallout,False,7.448,9056,mission impossible fallout,2018
False,/5jhG1lTgV0MS6tDkBMQSSitttTT.jpg,[18],1402,en,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,9.9197,/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,2006-12-14,The Pursuit of Happyness,False,7.886,10507,the pursuit of happyness,2006
False,/zPACwR32amTNvzId9qyapCWXYDJ.jpg,"[12, 28]",85,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",9.907,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,1981-06-12,Raiders of the Lost Ark,False,7.924,13519,raiders of the lost ark,1981
False,/41Y3h2FVfoU4baFdTZwRrlD4MDM.jpg,"[28, 35, 878]",257344,en,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,9.8925,/d26S5EfVXLNxRXqyFy1yyl3qRq3.jpg,2015-07-16,Pixels,False,5.768,7984,pixels,2015
False,/hy0Hx9fMPk2fmw26Li60z1S2giU.jpg,"[18, 80, 53]",629,en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",9.877,/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg,1995-07-19,The Usual Suspects,False,8.17,11294,the usual suspects,1995
False,/uzzTystB8lL0mRDII5Sfs5HxgkI.jpg,"[35, 12, 14, 16, 10751]",10192,en,Shrek Forever After,"A midlife-crisis burdened Shrek, longing for the days when he felt like a real ogre, makes a pact with magic deal-maker Rumpelstiltskin. But when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",9.8762,/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg,2010-05-20,Shrek Forever After,False,6.393,7885,shrek forever after,2010
False,/wvlIoof1FnKPLv9jAYanuP31V0C.jpg,"[878, 28, 53]",87101,en,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",9.8506,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,2015-06-23,Terminator Genisys,False,5.9510000000000005,8906,terminator genisys,2015
False,/8fnYJPoXxwAN4valDLgz2whMGTH.jpg,"[35, 10751, 12]",772,en,Home Alone 2: Lost in New York,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.",9.830400000000001,/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg,1992-11-15,Home Alone 2: Lost in New York,False,6.784,10537,home alone 2 lost in new york,1992
False,/cFcXilLbI7yjPIYB58AZiOyUnoh.jpg,"[28, 12, 80]",47971,en,xXx: Return of Xander Cage,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",9.7868,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,2017-01-13,xXx: Return of Xander Cage,False,6.132,9198,xxx return of xander cage,2017
False,/k2ZdjMXmqnw4RJeh8cwxCvcznJZ.jpg,[18],50014,en,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",9.7626,/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg,2011-08-09,The Help,False,8.198,8941,the help,2011
False,/g9ClaS5EqU0Hk8WIbMNhld0Bk6f.jpg,"[53, 18, 9648]",1018,en,Mulholland Drive,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",9.7447,/x7A59t6ySylr1L7aubOQEA480vM.jpg,2001-06-06,Mulholland Drive,False,7.802,6964,mulholland drive,2001
False,/ks2C2Ap2W79L5QiVQ7jVp5mmIna.jpg,"[35, 27]",273477,en,Scouts Guide to the Zombie Apocalypse,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",9.7386,/lUKvvSnjFlazrdh6wyHxHrdMknD.jpg,2015-10-23,Scouts Guide to the Zombie Apocalypse,False,6.57,2102,scouts guide to the zombie apocalypse,2015
False,/rFY9V4Dhq7lbIu6LlpzbL9u2K2E.jpg,[35],257211,en,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",9.7369,/bTQ46fupPbjBfFBHuzfD3hxxL0Q.jpg,2015-09-23,The Intern,False,7.227,7251,the intern,2015
False,/nAJ7kA7ve15Bv6xv78XPJiovtZM.jpg,"[12, 14, 16, 10751]",9992,fr,Arthur et les Minimoys,"Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, tiny people living in harmony with nature.",9.7145,/gH27K0S7BiZCsNMxzOQTacG9IZp.jpg,2006-12-13,Arthur and the Invisibles,False,6.382,3022,arthur and the invisibles,2006
False,/6G6nqSW9S7EHA9HrYl0Z8uo2H7f.jpg,"[14, 18, 10752]",1417,es,El laberinto del fauno,"In post–civil war Spain, 10-year-old Ofelia moves with her pregnant mother to live under the control of her cruel stepfather. Drawn into a mysterious labyrinth, she meets a faun who reveals that she may be a lost princess from an underground kingdom. To return to her true father, she must complete a series of surreal and perilous tasks that blur the line between reality and fantasy.",9.6986,/z7xXihu5wHuSMWymq5VAulPVuvg.jpg,2006-10-11,Pan's Labyrinth,False,7.761,11360,pans labyrinth,2006
False,/fctQU5MoXgJ5pNMljFzlEFXwfSu.jpg,"[28, 12, 878]",127585,en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,9.6901,/tYfijzolzgoMOtegh1Y7j2Enorg.jpg,2014-05-15,X-Men: Days of Future Past,False,7.53,16146,xmen days of future past,2014
False,/r7K6Xt0RX4Mw0cAbZVw5cyb1Tux.jpg,"[28, 12, 14]",566525,en,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,9.6797,/9f2Q0U3IOsLgrI2HkvldwSABZy5.jpg,2021-09-01,Shang-Chi and the Legend of the Ten Rings,False,7.495,10280,shangchi and the legend of the ten rings,2021
False,/sM42bpH73dmf3kJrE8xr4kztYqR.jpg,"[878, 9648, 27]",70981,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",9.659,/qsYQflQhOuhDpQ0W2aOcwqgDAeI.jpg,2012-05-30,Prometheus,False,6.592,13150,prometheus,2012
False,/prH7Lmo7V9GuMbhCaDCSa6kvZvs.jpg,"[18, 10749]",4347,en,Atonement,A young girl irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,9.6556,/hMRIyBjPzxaSXWM06se3OcNjIQa.jpg,2007-02-27,Atonement,False,7.633,4659,atonement,2007
False,/3nqxXZ7QixMeWoQD10cw6FZf277.jpg,"[12, 35, 10751, 14]",118,en,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",9.6512,/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,2005-07-13,Charlie and the Chocolate Factory,False,7.038,16027,charlie and the chocolate factory,2005
False,/3TeGmKJfkik1D1rIoqGb1aR4k9c.jpg,"[12, 28, 878]",1893,en,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",9.6249,/6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,1999-05-19,Star Wars: Episode I - The Phantom Menace,False,6.572,15694,star wars episode i the phantom menace,1999
False,/co7oxvpWxgd6FZU24DnljDDHYQA.jpg,"[878, 27, 53]",1064028,en,Subservience,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.",9.6235,/gBenxR01Uy0Ev9RTIw6dVBPoyQU.jpg,2024-08-15,Subservience,False,6.6,968,subservience,2024
False,/pp3QUzMXfP7q0ocmE1b15FH6PQ6.jpg,"[28, 35, 10749]",868759,en,Ghosted,"Salt-of-the-earth Cole falls head over heels for enigmatic Sadie—but then makes the shocking discovery that she's a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.",9.6051,/liLN69YgoovHVgmlHJ876PKi5Yi.jpg,2023-04-18,Ghosted,False,6.885,2152,ghosted,2023
False,/tCsYQTkQx7vknDmTw666K1XxAdx.jpg,"[28, 18, 53, 80]",348893,en,Boyka: Undisputed IV,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude.",9.5992,/7QGdIJWWTkPhVjpQ0zA6z69khod.jpg,2016-08-01,Boyka: Undisputed IV,False,7.177,1435,boyka undisputed iv,2016
False,/sTQNRqLbfCXolrb5CizAW1dj528.jpg,"[878, 14, 28]",246655,en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",9.5901,/2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg,2016-05-18,X-Men: Apocalypse,False,6.522,13678,xmen apocalypse,2016
False,/fK40VGYIm7hmKrLJ26fgPQU0qRG.jpg,"[16, 878, 28]",149,ja,AKIRA,A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,9.5756,/neZ0ykEsPqxamsX6o5QNUFILQrz.jpg,1988-06-10,Akira,False,7.944,4709,akira,1988
False,/yir5430WblZSZuIMd9C6pIZerfA.jpg,"[28, 80]",339403,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",9.5598,/tYzFuYXmT8LOYASlFCkaPiAFAl0.jpg,2017-06-28,Baby Driver,False,7.442,16719,baby driver,2017
False,/qAzYK4YPSWDc7aa4R43LcwRIAyb.jpg,"[28, 12, 878]",299537,en,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",9.5387,/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,2019-03-06,Captain Marvel,False,6.784,16633,captain marvel,2019
False,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg,"[28, 12, 878]",100402,en,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",9.5289,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,2014-03-20,Captain America: The Winter Soldier,False,7.6530000000000005,19868,captain america the winter soldier,2014
False,/wzfTG1obTazlGXiIcfRIviBZ1QU.jpg,"[28, 53, 10752]",7555,en,Rambo,"In Thailand, ex-Green Beret John James Rambo joins a group of mercenaries to venture into war-torn neighboring Myanmar to rescue a group of Christian aid workers who have been kidnapped by a ruthless local infantry unit.",9.5287,/3mInub5c8o00H7EJ1TrjAqOzIuc.jpg,2008-01-24,Rambo,False,6.693,4227,rambo,2008
False,/s5QfDFqRO6sjgPtKkjxD0WqXQef.jpg,"[28, 12, 878, 53]",135397,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",9.520199999999999,/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,2015-06-06,Jurassic World,False,6.699,21455,jurassic world,2015
False,/hXsy4XCCHrUk81XoRhcooyWejao.jpg,"[35, 80]",115,en,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",9.495,/3bv6WAp6BSxxYvB5ozKFUYuRA8C.jpg,1998-03-06,The Big Lebowski,False,7.84,12063,the big lebowski,1998
False,/e3hG3uadtcP0pYdRa5ch4ysQW76.jpg,"[28, 18, 36]",14537,ja,切腹,"Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",9.4833,/3nPwMd3KviJWaHzG9fZCqlwWMas.jpg,1962-09-15,Harakiri,False,8.438,1186,harakiri,1962
